timestamp,open,high,low,close,volume
2023-05-11 21:00:00,26986.6,27057.0,26924.2,26966.3,2475.777
2023-05-11 22:00:00,26966.3,27043.4,26870.4,26887.7,3425.864
2023-05-11 23:00:00,26887.7,27040.8,26790.0,26955.1,5938.148
2023-05-12 00:00:00,26955.1,27028.8,26912.4,27017.8,3103.705
2023-05-12 01:00:00,27017.8,27078.9,26835.9,26866.1,3768.518
2023-05-12 02:00:00,26866.1,26876.3,26510.0,26629.9,9864.655
2023-05-12 03:00:00,26629.9,26702.8,26517.3,26576.2,7278.223
2023-05-12 04:00:00,26576.2,26691.7,26482.0,26644.9,5495.539
2023-05-12 05:00:00,26644.9,26658.3,26151.0,26259.8,16063.648
2023-05-12 06:00:00,26259.8,26314.0,26102.7,26292.8,12733.551
2023-05-12 07:00:00,26292.8,26382.0,26248.6,26299.2,6320.895
2023-05-12 08:00:00,26299.2,26369.0,26221.6,26275.7,4339.274
2023-05-12 09:00:00,26275.7,26440.5,26273.2,26371.4,5960.745
2023-05-12 10:00:00,26371.4,26413.9,26329.7,26329.9,2638.356
2023-05-12 11:00:00,26329.9,26417.9,26311.8,26340.0,2289.359
2023-05-12 12:00:00,26340.0,26474.8,26315.3,26395.6,5006.34
2023-05-12 13:00:00,26395.6,26538.2,26342.6,26441.5,5949.725
2023-05-12 14:00:00,26441.5,26597.9,26272.3,26301.1,10315.107
2023-05-12 15:00:00,26301.1,26377.0,26250.1,26306.7,4463.074
2023-05-12 16:00:00,26306.7,26408.0,26227.7,26274.1,5100.604
2023-05-12 17:00:00,26274.1,26398.4,26261.1,26290.1,2900.623
2023-05-12 18:00:00,26290.1,26354.5,26285.7,26286.8,1864.706
2023-05-12 19:00:00,26286.8,26494.5,25764.0,26447.0,30403.291
2023-05-12 20:00:00,26447.0,26478.1,26346.2,26426.9,6405.997
2023-05-12 21:00:00,26426.9,26836.2,26426.8,26734.1,15618.432
2023-05-12 22:00:00,26734.1,26884.5,26620.3,26670.5,6289.003
2023-05-12 23:00:00,26670.5,26803.5,26638.6,26779.3,3228.228
2023-05-13 00:00:00,26779.3,26836.4,26675.9,26828.0,3778.237
2023-05-13 01:00:00,26828.0,26975.8,26776.0,26817.7,6427.276
2023-05-13 02:00:00,26817.7,26830.0,26755.1,26764.0,1947.143
2023-05-13 03:00:00,26764.0,26849.5,26764.0,26796.0,1500.187
