timestamp,open,high,low,close,volume
2023-05-12 00:00:00,26955.1,27078.9,26510.0,26576.2,24015.101
2023-05-12 04:00:00,26576.2,26691.7,26102.7,26299.2,40613.633
2023-05-12 08:00:00,26299.2,26440.5,26221.6,26340.0,15227.734
2023-05-12 12:00:00,26340.0,26597.9,26250.1,26306.7,25734.246
2023-05-12 16:00:00,26306.7,26494.5,25764.0,26447.0,40269.224
2023-05-12 20:00:00,26447.0,26884.5,26346.2,26779.3,31541.66
2023-05-13 00:00:00,26779.3,26975.8,26675.9,26796.0,13652.843
2023-05-13 04:00:00,26796.0,26857.7,26681.2,26763.0,10288.679
2023-05-13 08:00:00,26763.0,26863.4,26735.1,26811.0,6954.312
2023-05-13 12:00:00,26811.0,26896.5,26724.0,26809.2,8765.105
2023-05-13 16:00:00,26809.2,27036.5,26752.0,26824.2,14276.022
2023-05-13 20:00:00,26824.2,26930.5,26738.6,26767.1,8245.927
2023-05-14 00:00:00,26767.1,26862.3,26534.3,26849.1,13351.99
2023-05-14 04:00:00,26849.1,26885.0,26782.7,26844.5,5394.72
2023-05-14 08:00:00,26844.5,26877.0,26781.0,26795.7,4375.209
2023-05-14 12:00:00,26795.7,27198.6,26730.4,27064.4,23205.164
2023-05-14 16:00:00,27064.4,27116.7,26807.6,26870.1,13208.544
2023-05-14 20:00:00,26870.1,26949.0,26831.4,26903.0,4563.461
2023-05-15 00:00:00,26903.0,27279.0,26700.2,27210.9,26959.234
2023-05-15 04:00:00,27210.9,27534.9,27163.0,27393.5,28142.155
2023-05-15 08:00:00,27393.5,27474.0,27293.0,27325.2,12846.402
2023-05-15 12:00:00,27325.2,27526.7,27206.0,27380.0,20634.483
2023-05-15 16:00:00,27380.0,27648.0,27301.8,27404.5,26133.619
2023-05-15 20:00:00,27404.5,27404.6,27111.0,27148.4,13082.096
2023-05-16 00:00:00,27148.4,27288.0,26818.0,27121.1,27308.148
2023-05-16 04:00:00,27121.1,27246.0,26974.3,27246.0,12674.32
2023-05-16 08:00:00,27246.0,27273.0,26983.1,27044.1,16510.089
2023-05-16 12:00:00,27044.1,27126.0,26882.2,27028.3,23584.211
2023-05-16 16:00:00,27028.3,27147.5,26865.4,26918.7,12767.063
2023-05-16 20:00:00,26918.7,27040.5,26884.6,27020.4,7004.712
2023-05-17 00:00:00,27020.4,27226.5,26970.1,27050.0,11072.695
2023-05-17 04:00:00,27050.0,27086.8,26736.0,26836.5,15165.448
2023-05-17 08:00:00,26836.5,26897.0,26562.9,26625.9,22645.085
2023-05-17 12:00:00,26625.9,26826.6,26501.4,26783.9,32022.773
2023-05-17 16:00:00,26783.9,27453.2,26725.6,27375.9,38435.107
2023-05-17 20:00:00,27375.9,27565.2,27255.0,27388.8,20080.859
2023-05-18 00:00:00,27388.8,27474.6,27270.6,27347.3,8885.534
2023-05-18 04:00:00,27347.3,27443.6,27131.7,27376.2,18538.414
2023-05-18 08:00:00,27376.2,27425.1,27320.6,27391.5,10444.065
2023-05-18 12:00:00,27391.5,27468.6,27000.5,27070.6,40457.665
2023-05-18 16:00:00,27070.6,27096.1,26341.3,26724.9,51071.454
2023-05-18 20:00:00,26724.9,27049.0,26675.0,26803.6,13979.774
2023-05-19 00:00:00,26803.6,26915.0,26733.9,26827.5,8889.257
2023-05-19 04:00:00,26827.5,26952.8,26806.1,26845.3,7397.612
2023-05-19 08:00:00,26845.3,26923.9,26780.7,26846.0,9248.218
2023-05-19 12:00:00,26846.0,27172.9,26602.7,26870.0,42932.855
